[2026-08-29 00:37:00] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:01] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:02] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:02] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:03] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:04] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:04] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:05] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:06] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:06] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:07] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:08] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:08] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:09] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:10] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
